timestamp,label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
2026-03-21T19:18:39.547000,two_fingers,0.746074378490448,0.9135793447494507,1.0875502276519455e-08,0.6549355387687683,0.9566060304641724,-0.0528026781976223,0.5640509724617004,0.9279200434684753,-0.0977180078625679,0.493017315864563,0.8958394527435303,-0.14326657354831696,0.4196400046348572,0.8741810917854309,-0.18985605239868164,0.5693813562393188,0.7395414113998413,-0.07631561905145645,0.507026195526123,0.6210483312606812,-0.12961633503437042,0.47067737579345703,0.5449890494346619,-0.16982102394104004,0.4409429430961609,0.4816093444824219,-0.20324085652828217,0.6249955296516418,0.6913997530937195,-0.08997832983732224,0.58404541015625,0.5565475225448608,-0.1533568650484085,0.55855393409729,0.47120121121406555,-0.20195677876472473,0.5367458462715149,0.3976280689239502,-0.24034222960472107,0.6875404119491577,0.6799582839012146,-0.10682804137468338,0.6723039150238037,0.6477645039558411,-0.1699514240026474,0.6741368770599365,0.7245653867721558,-0.1927860975265503,0.6748211979866028,0.7805418968200684,-0.20404672622680664,0.753847062587738,0.6970793604850769,-0.13173964619636536,0.7495386600494385,0.7036430835723877,-0.18400982022285461,0.7483652830123901,0.773165762424469,-0.20132724940776825,0.7455994486808777,0.8292507529258728,-0.21008484065532684
2026-03-21T19:18:39.581607,two_fingers,0.7398532629013062,0.970979630947113,-3.464226239202617e-09,0.6536052823066711,0.9741494655609131,-0.04405958577990532,0.5610989928245544,0.9108343720436096,-0.0875212773680687,0.48844966292381287,0.8652558326721191,-0.13303183019161224,0.4141584634780884,0.8368217349052429,-0.18109701573848724,0.5727508664131165,0.7222369909286499,-0.07246806472539902,0.5129789113998413,0.6051046848297119,-0.1319049745798111,0.473136842250824,0.5235851407051086,-0.18062596023082733,0.43770408630371094,0.45335492491722107,-0.22043928503990173,0.6343345642089844,0.6850101351737976,-0.09402485936880112,0.6000368595123291,0.5375680327415466,-0.16118928790092468,0.5652122497558594,0.4416053891181946,-0.22050741314888,0.5312083959579468,0.36625221371650696,-0.26825544238090515,0.704544186592102,0.6861816048622131,-0.11890892684459686,0.6979610919952393,0.5715410709381104,-0.1888597309589386,0.6678543090820312,0.5824103355407715,-0.23392586410045624,0.6336907744407654,0.6054454445838928,-0.26402002573013306,0.7765077352523804,0.7226741313934326,-0.14913521707057953,0.7812449932098389,0.6755224466323853,-0.2103765606880188,0.7669352889060974,0.7209352850914001,-0.24050399661064148,0.7496492266654968,0.7738519310951233,-0.26117411255836487
2026-03-21T19:18:39.610947,two_fingers,0.7591248154640198,0.9595101475715637,-3.856499564136584e-09,0.6572280526161194,0.9618128538131714,-0.03369695320725441,0.5595171451568604,0.8989682197570801,-0.07274200767278671,0.48257213830947876,0.8469173312187195,-0.11732703447341919,0.4126179814338684,0.8130107522010803,-0.16486769914627075,0.5676189064979553,0.6972071528434753,-0.05302261933684349,0.5028453469276428,0.579132080078125,-0.1072746068239212,0.4635418653488159,0.49750107526779175,-0.15218429267406464,0.4285270869731903,0.42584672570228577,-0.18950313329696655,0.6269960999488831,0.6614245772361755,-0.08239766210317612,0.5919448137283325,0.5106468200683594,-0.1426248848438263,0.5606259703636169,0.41285088658332825,-0.1981016993522644,0.5298380255699158,0.3356064260005951,-0.24332664906978607,0.6947647333145142,0.6668801307678223,-0.11580681055784225,0.69025719165802,0.5440036654472351,-0.18324343860149384,0.6563547849655151,0.534645676612854,-0.22951896488666534,0.6172372698783875,0.5398890972137451,-0.26042214035987854,0.7654051184654236,0.7079727649688721,-0.15370093286037445,0.7740685939788818,0.6501965522766113,-0.21200776100158691,0.7587882280349731,0.6971187591552734,-0.23948876559734344,0.7406045794487,0.7564938068389893,-0.2586190700531006
2026-03-21T19:18:39.643421,two_fingers,0.7660526037216187,0.935484766960144,-4.067047143507807e-09,0.6602461934089661,0.9355675578117371,-0.03364702686667442,0.5602891445159912,0.8727571368217468,-0.07281763106584549,0.48123592138290405,0.8239582180976868,-0.11719578504562378,0.40882599353790283,0.7941997051239014,-0.16463203728199005,0.5602838397026062,0.6718009114265442,-0.05688634142279625,0.4983743727207184,0.5529195070266724,-0.11176241934299469,0.46298080682754517,0.472778856754303,-0.1555185467004776,0.430202454328537,0.4035622775554657,-0.19150565564632416,0.6222379803657532,0.6333828568458557,-0.08657228946685791,0.5902005434036255,0.47741633653640747,-0.14812424778938293,0.563412606716156,0.3827010691165924,-0.20186470448970795,0.5331476330757141,0.30705907940864563,-0.24511995911598206,0.6918836832046509,0.6400011777877808,-0.12007629871368408,0.6915900111198425,0.5134650468826294,-0.1871006339788437,0.6602417230606079,0.5010887980461121,-0.23170118033885956,0.6217139363288879,0.50489741563797,-0.2612681984901428,0.7632004022598267,0.6834335327148438,-0.1582103818655014,0.7805257439613342,0.6230713725090027,-0.21475642919540405,0.7670891284942627,0.6662996411323547,-0.24164074659347534,0.7461837530136108,0.7219791412353516,-0.260214626789093
2026-03-21T19:18:39.672985,two_fingers,0.7681384682655334,0.916196882724762,-2.8515045880084244e-09,0.6606483459472656,0.9174798727035522,-0.04171710088849068,0.5642937421798706,0.8601456880569458,-0.08370958268642426,0.4852161407470703,0.8115873336791992,-0.12965980172157288,0.41035354137420654,0.7776433229446411,-0.17847657203674316,0.5592671632766724,0.6551311016082764,-0.0591064915060997,0.49457085132598877,0.5368507504463196,-0.11559955030679703,0.46098291873931885,0.45746490359306335,-0.1624021977186203,0.4301519989967346,0.3881548345088959,-0.2009124457836151,0.6213039755821228,0.616186261177063,-0.08504916727542877,0.5893504619598389,0.4606883227825165,-0.1494181603193283,0.5664438605308533,0.36341482400894165,-0.2089270055294037,0.5369173288345337,0.2856321632862091,-0.25608375668525696,0.6907392740249634,0.6211894750595093,-0.11571480333805084,0.6916072368621826,0.49594905972480774,-0.18653716146945953,0.6619211435317993,0.47724756598472595,-0.23909223079681396,0.6212066411972046,0.47548240423202515,-0.2737051546573639,0.7616857290267944,0.6654768586158752,-0.1511785089969635,0.7818623781204224,0.5959537625312805,-0.21187497675418854,0.7699458003044128,0.6317824125289917,-0.24476569890975952,0.7482552528381348,0.6848118901252747,-0.2675776779651642
2026-03-21T19:18:39.704212,two_fingers,0.7686530947685242,0.9025546312332153,-5.830289584451975e-10,0.6585626602172852,0.9022369384765625,-0.03783414512872696,0.563658595085144,0.8430282473564148,-0.07779404520988464,0.4859508275985718,0.7942226529121399,-0.12237583100795746,0.4121324419975281,0.7646317481994629,-0.16982817649841309,0.5600407123565674,0.6390620470046997,-0.05348886549472809,0.49558210372924805,0.521550714969635,-0.10780645161867142,0.46137070655822754,0.4430554509162903,-0.15267865359783173,0.429709792137146,0.37388351559638977,-0.18976230919361115,0.6207733154296875,0.6015374064445496,-0.0808628723025322,0.589481770992279,0.44705164432525635,-0.1430623084306717,0.567478597164154,0.34800902009010315,-0.19992075860500336,0.5388964414596558,0.2690921127796173,-0.24506831169128418,0.6893664002418518,0.6062491536140442,-0.11288268864154816,0.6890878081321716,0.4769440293312073,-0.18225745856761932,0.6606548428535461,0.4610479474067688,-0.23244932293891907,0.620353102684021,0.46318626403808594,-0.2651256322860718,0.7598702311515808,0.6484518647193909,-0.14957605302333832,0.7814038991928101,0.5742686986923218,-0.2087532877922058,0.7688426971435547,0.6120257377624512,-0.24000295996665955,0.7452952861785889,0.6677147746086121,-0.2614136338233948
2026-03-21T19:18:39.735113,two_fingers,0.7656151056289673,0.888953685760498,-1.2972346530304435e-09,0.6555173993110657,0.89069664478302,-0.04107845947146416,0.5607081651687622,0.8291721343994141,-0.08302866667509079,0.48246878385543823,0.7817717790603638,-0.12896229326725006,0.40844401717185974,0.7533938884735107,-0.17816835641860962,0.557985782623291,0.6305361390113831,-0.061816390603780746,0.495297908782959,0.512090802192688,-0.11736108362674713,0.46125659346580505,0.43221133947372437,-0.16298916935920715,0.4299719035625458,0.3607211112976074,-0.20114785432815552,0.6189173460006714,0.5942623019218445,-0.08909695595502853,0.5888208150863647,0.4392026364803314,-0.15142332017421722,0.5648737549781799,0.33780643343925476,-0.20943157374858856,0.536501944065094,0.2578994929790497,-0.25683578848838806,0.6874688863754272,0.5998778939247131,-0.12096647918224335,0.6859763264656067,0.46841466426849365,-0.19158436357975006,0.6582679152488708,0.45187726616859436,-0.24533963203430176,0.6214221119880676,0.45500892400741577,-0.28126248717308044,0.7576968669891357,0.6413827538490295,-0.1573777049779892,0.7803549766540527,0.5664528012275696,-0.21994102001190186,0.7690191864967346,0.5939014554023743,-0.2551794648170471,0.7476693987846375,0.6387866735458374,-0.27998247742652893
2026-03-21T19:18:39.766020,two_fingers,0.7668083906173706,0.8788701891899109,5.330534902370232e-10,0.6598248481750488,0.8835058808326721,-0.04233822226524353,0.562570333480835,0.8217100501060486,-0.08550988882780075,0.48235464096069336,0.7738785147666931,-0.13307678699493408,0.4080836772918701,0.7465064525604248,-0.18428482115268707,0.5608671307563782,0.6205147504806519,-0.06101631000638008,0.49786680936813354,0.5028621554374695,-0.11830665171146393,0.4635846018791199,0.4226357638835907,-0.1658775955438614,0.43152546882629395,0.3495772182941437,-0.20520398020744324,0.6200786232948303,0.5828099250793457,-0.08895868808031082,0.5895112752914429,0.4284074306488037,-0.1530665159225464,0.5654048919677734,0.3288023769855499,-0.2129281908273697,0.536072850227356,0.24980515241622925,-0.26130205392837524,0.6872355937957764,0.5847728252410889,-0.12193270027637482,0.6845049262046814,0.4518227279186249,-0.1946030557155609,0.6556216478347778,0.4411616027355194,-0.2488839328289032,0.6164933443069458,0.4498063027858734,-0.28487521409988403,0.7567289471626282,0.6216481924057007,-0.15982481837272644,0.7760393619537354,0.5484573841094971,-0.22243289649486542,0.7625775933265686,0.5923264622688293,-0.2565869390964508,0.7377204298973083,0.6521285176277161,-0.28068098425865173
2026-03-21T19:18:39.798419,two_fingers,0.765220046043396,0.8707776665687561,3.1841096426177273e-10,0.657964289188385,0.8746683597564697,-0.042884621769189835,0.5602098703384399,0.8147940635681152,-0.08698169142007828,0.48178476095199585,0.7657721638679504,-0.13518226146697998,0.4080326557159424,0.7359967827796936,-0.18693555891513824,0.5595019459724426,0.6138041019439697,-0.06378734856843948,0.4974678158760071,0.49511897563934326,-0.12167230248451233,0.4634147882461548,0.4153248369693756,-0.16958563029766083,0.43174728751182556,0.3424414098262787,-0.20909558236598969,0.6195915341377258,0.5754297971725464,-0.09107287228107452,0.5880402326583862,0.4213330149650574,-0.1559358537197113,0.5641202330589294,0.3220981955528259,-0.21604950726032257,0.5353010892868042,0.24247422814369202,-0.26454252004623413,0.6873667240142822,0.5765700936317444,-0.1230841875076294,0.6848958730697632,0.4449317455291748,-0.1952867954969406,0.6572479009628296,0.4321349263191223,-0.24923963844776154,0.6192277073860168,0.4379516541957855,-0.285213828086853,0.7579166889190674,0.6126879453659058,-0.1600014567375183,0.7766441702842712,0.5410663485527039,-0.22178460657596588,0.7634989023208618,0.5846349596977234,-0.2555896043777466,0.7391931414604187,0.6439480185508728,-0.2795856297016144
2026-03-21T19:18:39.829365,two_fingers,0.7643190026283264,0.8649157881736755,3.947950300009495e-10,0.6576858162879944,0.8672972917556763,-0.04454769939184189,0.5617958903312683,0.806462287902832,-0.08821358531713486,0.4833187758922577,0.7581524848937988,-0.13576814532279968,0.40894728899002075,0.7288427352905273,-0.18665353953838348,0.5609243512153625,0.6039278507232666,-0.061010874807834625,0.498536080121994,0.4871296286582947,-0.11756079643964767,0.46425607800483704,0.4085928797721863,-0.16453887522220612,0.4325940012931824,0.3371894061565399,-0.20331567525863647,0.6203357577323914,0.5671344995498657,-0.08706633746623993,0.5890280604362488,0.41428500413894653,-0.1500404179096222,0.5655606985092163,0.3152989447116852,-0.20919500291347504,0.5372498035430908,0.23610228300094604,-0.25689631700515747,0.6871487498283386,0.5705173015594482,-0.11845516413450241,0.6848589777946472,0.4382932186126709,-0.18961474299430847,0.658320963382721,0.4256189465522766,-0.2434726357460022,0.6208616495132446,0.43069955706596375,-0.2791590392589569,0.7562991380691528,0.6092468500137329,-0.1549600064754486,0.7762855291366577,0.5339671969413757,-0.2165525108575821,0.7643346190452576,0.5736743807792664,-0.25065287947654724,0.7412751913070679,0.6295089721679688,-0.27462339401245117
